age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40.0,technician,married,secondary,no,8844.0,no,no,cellular,8.0,aug,204.0,1.0,.0,.0,unknown,no
52.0,services,married,primary,no,432.0,no,no,cellular,8.0,aug,424.0,4.0,.0,.0,unknown,no
47.0,housemaid,married,secondary,no,1765.0,no,no,cellular,8.0,aug,59.0,3.0,.0,.0,unknown,no
31.0,admin.,married,tertiary,no,323.0,no,no,cellular,11.0,aug,120.0,3.0,.0,.0,unknown,no
35.0,management,married,tertiary,no,106.0,no,yes,cellular,11.0,aug,588.0,2.0,.0,.0,unknown,no
32.0,self-employed,married,tertiary,no,1214.0,no,no,cellular,11.0,aug,104.0,2.0,.0,.0,unknown,no
36.0,management,married,tertiary,no,-2.0,no,no,cellular,11.0,aug,242.0,2.0,.0,.0,unknown,no
40.0,management,divorced,secondary,no,1148.0,yes,no,cellular,11.0,aug,105.0,2.0,.0,.0,unknown,no
46.0,admin.,married,secondary,no,1804.0,no,no,cellular,11.0,aug,80.0,2.0,.0,.0,unknown,no
60.0,retired,married,secondary,no,-240.0,no,no,cellular,11.0,aug,152.0,6.0,.0,.0,unknown,no
49.0,technician,divorced,tertiary,no,917.0,no,no,cellular,11.0,aug,165.0,6.0,.0,.0,unknown,no
34.0,management,married,tertiary,no,1273.0,no,no,unknown,11.0,aug,93.0,2.0,.0,.0,unknown,no
37.0,management,married,tertiary,no,.0,no,no,cellular,11.0,aug,187.0,4.0,.0,.0,unknown,no
40.0,technician,married,secondary,no,4186.0,no,no,cellular,11.0,aug,129.0,1.0,.0,.0,unknown,no
32.0,technician,single,tertiary,no,543.0,no,no,cellular,11.0,aug,385.0,3.0,.0,.0,unknown,no
32.0,management,single,tertiary,no,1434.0,no,no,cellular,11.0,aug,1144.0,3.0,.0,.0,unknown,no
43.0,management,married,tertiary,no,8.0,no,no,cellular,11.0,aug,95.0,4.0,.0,.0,unknown,no
32.0,management,single,tertiary,no,715.0,no,no,cellular,11.0,aug,159.0,1.0,.0,.0,unknown,no
58.0,retired,married,secondary,no,764.0,no,no,cellular,12.0,aug,219.0,4.0,.0,.0,unknown,no
56.0,blue-collar,married,secondary,no,2395.0,no,no,cellular,12.0,aug,150.0,2.0,.0,.0,unknown,no
33.0,management,divorced,tertiary,no,-336.0,no,no,cellular,12.0,aug,75.0,2.0,.0,.0,unknown,no
35.0,management,married,tertiary,no,1383.0,no,no,cellular,12.0,aug,143.0,2.0,.0,.0,unknown,no
31.0,technician,single,secondary,no,279.0,no,no,cellular,12.0,aug,213.0,2.0,.0,.0,unknown,no
30.0,management,single,secondary,no,24.0,no,no,cellular,12.0,aug,29.0,4.0,.0,.0,unknown,no
54.0,management,single,tertiary,no,2419.0,yes,no,cellular,12.0,aug,139.0,2.0,.0,.0,unknown,no
43.0,management,married,tertiary,no,-526.0,no,no,cellular,12.0,aug,603.0,2.0,.0,.0,unknown,no
33.0,management,married,tertiary,no,1399.0,no,no,cellular,12.0,aug,436.0,4.0,.0,.0,unknown,no
41.0,technician,divorced,secondary,no,1631.0,yes,no,cellular,12.0,aug,173.0,2.0,.0,.0,unknown,no
47.0,management,married,tertiary,no,434.0,no,no,cellular,12.0,aug,111.0,4.0,.0,.0,unknown,no
49.0,blue-collar,married,primary,no,1456.0,no,no,cellular,12.0,aug,225.0,4.0,.0,.0,unknown,no
30.0,management,single,tertiary,no,9634.0,no,no,cellular,12.0,aug,781.0,5.0,.0,.0,unknown,no
32.0,technician,married,secondary,no,11431.0,no,no,cellular,12.0,aug,141.0,5.0,.0,.0,unknown,no
54.0,management,divorced,tertiary,no,1037.0,no,no,cellular,12.0,aug,612.0,4.0,.0,.0,unknown,no
51.0,blue-collar,married,primary,no,1694.0,no,no,cellular,13.0,aug,186.0,2.0,.0,.0,unknown,no
51.0,admin.,married,secondary,no,21.0,no,yes,cellular,13.0,aug,157.0,2.0,.0,.0,unknown,no
34.0,technician,single,secondary,no,4367.0,no,no,cellular,13.0,aug,121.0,2.0,.0,.0,unknown,no
38.0,management,married,tertiary,no,3452.0,no,no,cellular,13.0,aug,132.0,2.0,.0,.0,unknown,no
48.0,blue-collar,married,secondary,no,893.0,no,no,cellular,13.0,aug,62.0,2.0,.0,.0,unknown,no
30.0,technician,single,tertiary,no,.0,yes,no,cellular,13.0,aug,150.0,4.0,.0,.0,unknown,no
36.0,technician,divorced,secondary,no,1941.0,no,yes,cellular,13.0,aug,156.0,4.0,.0,.0,unknown,no
57.0,blue-collar,married,primary,no,696.0,yes,no,cellular,13.0,aug,89.0,6.0,.0,.0,unknown,no
58.0,services,married,secondary,no,627.0,no,no,cellular,13.0,aug,110.0,4.0,.0,.0,unknown,no
54.0,management,married,tertiary,no,588.0,no,no,cellular,13.0,aug,327.0,1.0,.0,.0,unknown,no
36.0,management,married,tertiary,no,114.0,no,no,cellular,13.0,aug,342.0,1.0,.0,.0,unknown,no
51.0,housemaid,married,primary,no,137.0,no,no,cellular,14.0,aug,169.0,2.0,.0,.0,unknown,no
39.0,technician,married,secondary,no,5574.0,no,no,cellular,14.0,aug,102.0,2.0,.0,.0,unknown,no
54.0,management,married,tertiary,no,.0,no,no,cellular,14.0,aug,260.0,7.0,.0,.0,unknown,no
34.0,management,single,tertiary,no,416.0,no,no,cellular,14.0,aug,1217.0,4.0,.0,.0,unknown,no
51.0,blue-collar,married,primary,no,165.0,yes,no,telephone,14.0,aug,313.0,2.0,.0,.0,unknown,no
45.0,blue-collar,married,unknown,no,586.0,no,no,cellular,14.0,aug,168.0,2.0,.0,.0,unknown,no
37.0,management,divorced,tertiary,no,896.0,no,yes,cellular,14.0,aug,343.0,2.0,.0,.0,unknown,no
42.0,entrepreneur,divorced,tertiary,no,626.0,yes,no,cellular,14.0,aug,201.0,2.0,.0,.0,unknown,no
57.0,retired,married,secondary,no,6610.0,no,no,cellular,14.0,aug,449.0,2.0,.0,.0,unknown,no
37.0,technician,married,secondary,no,588.0,yes,no,cellular,14.0,aug,65.0,4.0,.0,.0,unknown,no
34.0,technician,single,secondary,no,124.0,no,no,telephone,14.0,aug,31.0,2.0,.0,.0,unknown,no
33.0,management,married,tertiary,no,4728.0,no,no,cellular,14.0,aug,110.0,3.0,.0,.0,unknown,no
34.0,management,divorced,tertiary,no,.0,no,no,cellular,14.0,aug,227.0,3.0,.0,.0,unknown,no
48.0,blue-collar,married,primary,no,-83.0,no,no,cellular,14.0,aug,136.0,3.0,.0,.0,unknown,no
59.0,self-employed,married,secondary,no,.0,no,no,cellular,18.0,aug,203.0,4.0,.0,.0,unknown,no
60.0,blue-collar,married,secondary,no,3122.0,no,no,telephone,18.0,aug,51.0,12.0,.0,.0,unknown,no
36.0,technician,married,secondary,no,110.0,no,no,cellular,18.0,aug,80.0,4.0,.0,.0,unknown,no
48.0,services,divorced,secondary,no,297.0,no,no,cellular,18.0,aug,121.0,4.0,.0,.0,unknown,no
42.0,self-employed,single,tertiary,no,1225.0,no,no,cellular,18.0,aug,104.0,3.0,.0,.0,unknown,no
32.0,management,single,tertiary,no,1117.0,no,no,cellular,18.0,aug,219.0,4.0,.0,.0,unknown,no
47.0,blue-collar,married,primary,no,362.0,yes,no,cellular,18.0,aug,111.0,8.0,.0,.0,unknown,no
51.0,technician,married,secondary,no,219.0,no,no,telephone,18.0,aug,63.0,2.0,.0,.0,unknown,no
49.0,admin.,married,unknown,no,1101.0,no,no,cellular,18.0,aug,29.0,3.0,.0,.0,unknown,no
42.0,technician,married,secondary,no,1018.0,no,no,cellular,18.0,aug,280.0,2.0,.0,.0,unknown,no
56.0,admin.,divorced,secondary,no,985.0,no,yes,cellular,18.0,aug,150.0,2.0,.0,.0,unknown,no
50.0,blue-collar,married,primary,no,9202.0,no,no,cellular,18.0,aug,204.0,7.0,.0,.0,unknown,no
39.0,management,divorced,tertiary,no,3575.0,no,yes,cellular,18.0,aug,74.0,3.0,.0,.0,unknown,no
32.0,technician,married,secondary,no,.0,yes,no,cellular,18.0,aug,143.0,4.0,.0,.0,unknown,no
52.0,management,married,tertiary,no,1134.0,yes,no,cellular,18.0,aug,151.0,4.0,.0,.0,unknown,no
32.0,technician,single,tertiary,no,548.0,no,no,cellular,18.0,aug,377.0,7.0,.0,.0,unknown,no
35.0,management,divorced,tertiary,no,771.0,yes,yes,cellular,18.0,aug,221.0,5.0,.0,.0,unknown,no
33.0,technician,single,secondary,no,12177.0,no,no,cellular,18.0,aug,76.0,5.0,.0,.0,unknown,no
38.0,self-employed,married,secondary,no,173.0,no,no,cellular,18.0,aug,205.0,4.0,.0,.0,unknown,no
31.0,technician,single,secondary,no,3701.0,no,no,cellular,18.0,aug,709.0,3.0,.0,.0,unknown,no
46.0,blue-collar,married,primary,no,2653.0,no,no,cellular,18.0,aug,314.0,4.0,.0,.0,unknown,no
35.0,management,married,tertiary,no,854.0,no,yes,cellular,19.0,aug,133.0,20.0,.0,.0,unknown,no
56.0,blue-collar,married,secondary,no,.0,no,no,cellular,19.0,aug,432.0,15.0,.0,.0,unknown,no
48.0,unknown,married,unknown,no,3.0,no,no,cellular,19.0,aug,104.0,2.0,.0,.0,unknown,no
53.0,blue-collar,married,secondary,no,4380.0,no,no,telephone,19.0,aug,223.0,7.0,.0,.0,unknown,no
60.0,technician,married,secondary,no,.0,no,no,cellular,19.0,aug,83.0,2.0,.0,.0,unknown,no
34.0,management,married,tertiary,no,5399.0,no,no,cellular,19.0,aug,227.0,4.0,.0,.0,unknown,no
48.0,technician,married,tertiary,no,.0,no,no,cellular,19.0,aug,58.0,2.0,.0,.0,unknown,no
58.0,management,married,tertiary,no,172.0,no,no,cellular,19.0,aug,145.0,7.0,.0,.0,unknown,no
55.0,management,married,tertiary,no,2537.0,no,no,cellular,19.0,aug,97.0,5.0,.0,.0,unknown,no
58.0,admin.,married,primary,no,.0,no,no,cellular,19.0,aug,109.0,6.0,.0,.0,unknown,no
56.0,management,married,tertiary,no,982.0,no,no,cellular,19.0,aug,113.0,6.0,.0,.0,unknown,no
33.0,management,single,tertiary,no,3655.0,no,no,cellular,19.0,aug,183.0,20.0,.0,.0,unknown,no
31.0,management,single,tertiary,no,.0,no,no,cellular,19.0,aug,155.0,4.0,.0,.0,unknown,no
58.0,management,married,tertiary,no,3228.0,no,no,cellular,19.0,aug,58.0,2.0,.0,.0,unknown,no
31.0,technician,married,secondary,no,.0,no,yes,cellular,19.0,aug,144.0,4.0,.0,.0,unknown,no
45.0,admin.,married,secondary,no,251.0,yes,no,cellular,19.0,aug,102.0,2.0,.0,.0,unknown,no
46.0,technician,married,secondary,no,966.0,yes,yes,cellular,19.0,aug,40.0,2.0,.0,.0,unknown,no
33.0,technician,married,secondary,yes,18.0,no,yes,cellular,19.0,aug,19.0,18.0,.0,.0,unknown,no
32.0,management,single,tertiary,no,.0,no,no,cellular,19.0,aug,178.0,1.0,.0,.0,unknown,no
51.0,housemaid,divorced,tertiary,no,370.0,yes,no,cellular,19.0,aug,109.0,3.0,.0,.0,unknown,no
43.0,unemployed,married,secondary,no,174.0,no,yes,cellular,19.0,aug,308.0,2.0,.0,.0,unknown,no
33.0,unemployed,married,tertiary,no,123.0,no,no,cellular,19.0,aug,207.0,3.0,.0,.0,unknown,no
53.0,technician,married,secondary,no,1344.0,no,no,cellular,19.0,aug,85.0,6.0,.0,.0,unknown,no
52.0,management,married,secondary,no,264.0,no,no,cellular,20.0,aug,68.0,8.0,.0,.0,unknown,no
53.0,management,married,tertiary,no,75.0,no,no,cellular,20.0,aug,216.0,2.0,.0,.0,unknown,no
45.0,management,divorced,secondary,no,705.0,no,no,cellular,20.0,aug,132.0,4.0,.0,.0,unknown,no
52.0,technician,married,secondary,no,-33.0,no,no,cellular,20.0,aug,257.0,2.0,.0,.0,unknown,no
39.0,management,married,tertiary,no,51.0,no,no,cellular,20.0,aug,140.0,2.0,.0,.0,unknown,no
37.0,management,single,tertiary,no,1572.0,no,no,cellular,20.0,aug,90.0,6.0,.0,.0,unknown,no
53.0,technician,married,secondary,no,1357.0,yes,no,cellular,20.0,aug,123.0,2.0,.0,.0,unknown,no
34.0,technician,married,tertiary,no,2069.0,no,no,cellular,20.0,aug,328.0,2.0,.0,.0,unknown,no
30.0,management,married,tertiary,no,1390.0,no,no,cellular,20.0,aug,552.0,4.0,.0,.0,unknown,no
32.0,technician,single,secondary,no,-22.0,yes,no,cellular,20.0,aug,215.0,2.0,.0,.0,unknown,no
45.0,management,divorced,tertiary,no,-96.0,no,yes,cellular,20.0,aug,95.0,2.0,.0,.0,unknown,no
42.0,self-employed,married,tertiary,no,83.0,yes,no,cellular,20.0,aug,140.0,4.0,.0,.0,unknown,no
41.0,technician,single,secondary,no,143.0,no,no,cellular,20.0,aug,744.0,7.0,.0,.0,unknown,no
31.0,technician,married,secondary,no,.0,no,no,cellular,20.0,aug,102.0,2.0,.0,.0,unknown,no
49.0,housemaid,married,secondary,no,3.0,no,no,cellular,20.0,aug,118.0,2.0,.0,.0,unknown,no
37.0,management,married,tertiary,no,16.0,no,no,cellular,20.0,aug,280.0,1.0,.0,.0,unknown,no
44.0,management,married,tertiary,no,70.0,no,no,cellular,20.0,aug,165.0,3.0,.0,.0,unknown,no
33.0,management,single,tertiary,no,215.0,no,no,telephone,20.0,aug,41.0,9.0,.0,.0,unknown,no
54.0,housemaid,married,unknown,no,909.0,no,no,cellular,20.0,aug,111.0,3.0,.0,.0,unknown,no
42.0,management,married,tertiary,no,99.0,no,no,cellular,21.0,aug,92.0,4.0,.0,.0,unknown,no
47.0,technician,married,secondary,no,644.0,no,no,telephone,21.0,aug,169.0,13.0,.0,.0,unknown,no
40.0,management,married,tertiary,no,52527.0,no,no,cellular,21.0,aug,140.0,11.0,.0,.0,unknown,no
42.0,technician,married,secondary,no,5.0,no,no,cellular,21.0,aug,98.0,2.0,.0,.0,unknown,no
33.0,management,married,tertiary,no,.0,no,no,cellular,21.0,aug,102.0,2.0,.0,.0,unknown,no
41.0,technician,divorced,secondary,no,988.0,no,no,cellular,21.0,aug,429.0,2.0,.0,.0,unknown,no
46.0,management,married,tertiary,yes,-337.0,no,yes,cellular,21.0,aug,120.0,2.0,.0,.0,unknown,no
33.0,technician,single,secondary,no,422.0,no,no,cellular,21.0,aug,289.0,2.0,.0,.0,unknown,no
36.0,management,married,tertiary,no,.0,no,no,cellular,21.0,aug,173.0,2.0,.0,.0,unknown,no
52.0,blue-collar,married,primary,no,924.0,no,no,cellular,21.0,aug,93.0,4.0,.0,.0,unknown,no
32.0,technician,single,tertiary,no,.0,no,no,cellular,21.0,aug,119.0,2.0,.0,.0,unknown,no
33.0,technician,divorced,secondary,no,9.0,no,no,cellular,21.0,aug,91.0,2.0,.0,.0,unknown,no
35.0,management,single,tertiary,no,75.0,no,no,cellular,21.0,aug,122.0,5.0,.0,.0,unknown,no
32.0,housemaid,married,secondary,no,.0,no,no,cellular,21.0,aug,435.0,2.0,.0,.0,unknown,no
36.0,technician,single,secondary,no,18.0,no,no,cellular,21.0,aug,67.0,2.0,.0,.0,unknown,no
49.0,services,married,secondary,no,400.0,no,no,cellular,21.0,aug,151.0,3.0,.0,.0,unknown,no
39.0,management,married,tertiary,no,1363.0,no,no,cellular,21.0,aug,294.0,3.0,.0,.0,unknown,no
47.0,technician,married,secondary,no,11.0,no,no,cellular,21.0,aug,184.0,3.0,.0,.0,unknown,no
31.0,technician,single,secondary,no,4.0,no,no,cellular,21.0,aug,102.0,3.0,.0,.0,unknown,no
30.0,technician,single,secondary,no,13.0,no,no,cellular,21.0,aug,379.0,1.0,.0,.0,unknown,no
43.0,technician,single,tertiary,no,58.0,no,no,cellular,22.0,aug,97.0,2.0,.0,.0,unknown,no
41.0,technician,married,secondary,no,1344.0,no,no,cellular,22.0,aug,169.0,6.0,.0,.0,unknown,no
50.0,services,married,primary,no,-158.0,no,no,cellular,22.0,aug,203.0,4.0,.0,.0,unknown,no
30.0,management,single,tertiary,no,347.0,no,no,cellular,22.0,aug,229.0,2.0,.0,.0,unknown,no
53.0,technician,married,secondary,no,.0,no,no,cellular,22.0,aug,77.0,9.0,.0,.0,unknown,no
35.0,management,married,tertiary,no,3168.0,no,no,cellular,22.0,aug,24.0,30.0,.0,.0,unknown,no
46.0,admin.,married,secondary,no,154.0,no,no,cellular,22.0,aug,58.0,2.0,.0,.0,unknown,no
30.0,technician,married,secondary,no,817.0,yes,no,cellular,22.0,aug,180.0,4.0,.0,.0,unknown,no
50.0,admin.,married,primary,no,82.0,no,no,cellular,22.0,aug,101.0,4.0,.0,.0,unknown,no
34.0,management,single,secondary,no,.0,no,no,cellular,22.0,aug,132.0,4.0,.0,.0,unknown,no
32.0,management,married,tertiary,no,263.0,no,no,cellular,22.0,aug,175.0,1.0,.0,.0,unknown,no
59.0,retired,married,primary,no,.0,no,no,cellular,22.0,aug,460.0,1.0,.0,.0,unknown,no
58.0,blue-collar,married,primary,no,4354.0,yes,no,cellular,22.0,aug,98.0,7.0,.0,.0,unknown,no
49.0,blue-collar,married,primary,no,239.0,no,no,cellular,22.0,aug,90.0,3.0,.0,.0,unknown,no
41.0,housemaid,married,primary,no,46.0,no,no,cellular,22.0,aug,268.0,1.0,.0,.0,unknown,no
35.0,technician,single,secondary,no,126.0,no,no,cellular,22.0,aug,112.0,2.0,.0,.0,unknown,no
35.0,technician,single,secondary,no,24.0,no,no,cellular,22.0,aug,392.0,1.0,.0,.0,unknown,no
39.0,technician,married,secondary,no,140.0,no,no,cellular,22.0,aug,110.0,1.0,.0,.0,unknown,no
38.0,technician,married,secondary,no,299.0,no,no,cellular,22.0,aug,200.0,1.0,.0,.0,unknown,no
33.0,technician,single,secondary,no,161.0,no,no,cellular,25.0,aug,66.0,9.0,.0,.0,unknown,no
46.0,admin.,married,secondary,no,1083.0,no,no,cellular,25.0,aug,67.0,9.0,.0,.0,unknown,no
38.0,management,divorced,tertiary,no,2350.0,no,no,cellular,25.0,aug,234.0,12.0,.0,.0,unknown,no
59.0,technician,married,secondary,no,283.0,no,no,cellular,25.0,aug,272.0,4.0,.0,.0,unknown,no
33.0,management,married,tertiary,no,584.0,yes,no,cellular,25.0,aug,508.0,5.0,.0,.0,unknown,no
49.0,housemaid,married,secondary,no,905.0,no,no,cellular,25.0,aug,102.0,4.0,.0,.0,unknown,no
33.0,technician,married,secondary,no,.0,no,no,cellular,25.0,aug,72.0,2.0,.0,.0,unknown,no
34.0,technician,married,tertiary,no,11126.0,no,no,cellular,25.0,aug,140.0,4.0,.0,.0,unknown,no
54.0,blue-collar,married,secondary,no,2059.0,yes,no,cellular,25.0,aug,177.0,4.0,.0,.0,unknown,no
55.0,management,single,tertiary,no,43074.0,yes,no,cellular,25.0,aug,92.0,6.0,.0,.0,unknown,no
33.0,technician,married,tertiary,no,463.0,no,no,cellular,25.0,aug,390.0,7.0,.0,.0,unknown,no
46.0,management,married,tertiary,no,-3.0,no,no,cellular,25.0,aug,728.0,4.0,.0,.0,unknown,no
39.0,entrepreneur,married,tertiary,no,.0,no,no,cellular,25.0,aug,422.0,10.0,.0,.0,unknown,no
37.0,technician,married,tertiary,no,.0,yes,no,cellular,25.0,aug,484.0,4.0,.0,.0,unknown,no
48.0,blue-collar,married,primary,no,193.0,no,yes,cellular,25.0,aug,64.0,10.0,.0,.0,unknown,no
35.0,management,single,tertiary,no,.0,no,no,cellular,25.0,aug,81.0,6.0,.0,.0,unknown,no
33.0,entrepreneur,married,tertiary,no,-886.0,yes,yes,cellular,25.0,aug,103.0,6.0,.0,.0,unknown,no
31.0,technician,married,secondary,no,518.0,yes,no,cellular,25.0,aug,348.0,2.0,.0,.0,unknown,no
35.0,technician,married,secondary,no,31.0,no,no,cellular,25.0,aug,390.0,8.0,.0,.0,unknown,no
38.0,technician,single,secondary,no,46.0,no,no,cellular,25.0,aug,90.0,2.0,.0,.0,unknown,no
57.0,housemaid,married,primary,no,1303.0,no,no,cellular,25.0,aug,83.0,4.0,.0,.0,unknown,no
30.0,technician,single,secondary,no,1499.0,no,no,cellular,26.0,aug,66.0,21.0,.0,.0,unknown,no
54.0,technician,married,tertiary,no,446.0,no,no,cellular,26.0,aug,67.0,6.0,.0,.0,unknown,no
47.0,blue-collar,married,primary,no,.0,no,no,cellular,26.0,aug,185.0,4.0,.0,.0,unknown,no
43.0,management,divorced,tertiary,no,-166.0,yes,yes,cellular,26.0,aug,176.0,2.0,.0,.0,unknown,no
59.0,retired,married,tertiary,no,.0,no,no,cellular,26.0,aug,94.0,2.0,.0,.0,unknown,no
47.0,services,married,secondary,no,1764.0,no,yes,cellular,26.0,aug,119.0,6.0,.0,.0,unknown,no
32.0,management,married,tertiary,no,-55.0,yes,no,cellular,26.0,aug,107.0,4.0,.0,.0,unknown,no
44.0,technician,married,secondary,no,608.0,no,no,cellular,26.0,aug,128.0,2.0,.0,.0,unknown,no
58.0,services,married,secondary,no,382.0,no,no,cellular,26.0,aug,384.0,4.0,.0,.0,unknown,no
59.0,self-employed,married,primary,no,745.0,no,no,cellular,26.0,aug,168.0,9.0,.0,.0,unknown,no
32.0,technician,single,tertiary,no,127.0,yes,no,cellular,27.0,aug,20.0,17.0,.0,.0,unknown,no
40.0,technician,divorced,secondary,no,6.0,no,no,cellular,27.0,aug,26.0,16.0,.0,.0,unknown,no
50.0,self-employed,married,tertiary,no,1503.0,no,no,cellular,27.0,aug,128.0,12.0,.0,.0,unknown,no
49.0,blue-collar,married,secondary,no,-417.0,no,no,cellular,27.0,aug,13.0,20.0,.0,.0,unknown,no
46.0,blue-collar,married,secondary,no,836.0,no,no,cellular,27.0,aug,199.0,4.0,.0,.0,unknown,no
55.0,admin.,married,secondary,no,1232.0,no,no,cellular,27.0,aug,97.0,7.0,.0,.0,unknown,no
54.0,blue-collar,married,primary,no,946.0,no,no,cellular,27.0,aug,116.0,9.0,.0,.0,unknown,no
55.0,blue-collar,married,secondary,no,328.0,no,yes,cellular,27.0,aug,335.0,4.0,.0,.0,unknown,no
52.0,technician,married,secondary,no,470.0,no,no,cellular,27.0,aug,60.0,8.0,.0,.0,unknown,no
56.0,retired,married,primary,no,-1.0,no,no,cellular,27.0,aug,89.0,23.0,.0,.0,unknown,no
39.0,management,divorced,tertiary,no,81.0,yes,yes,cellular,27.0,aug,49.0,4.0,.0,.0,unknown,no
51.0,blue-collar,married,primary,yes,-17.0,no,no,cellular,27.0,aug,134.0,6.0,.0,.0,unknown,no
51.0,services,married,secondary,no,7.0,no,no,cellular,27.0,aug,18.0,18.0,.0,.0,unknown,no
42.0,technician,divorced,tertiary,no,2517.0,no,no,cellular,27.0,aug,569.0,17.0,.0,.0,unknown,no
31.0,technician,single,secondary,no,137.0,no,no,cellular,27.0,aug,27.0,14.0,.0,.0,unknown,no
40.0,self-employed,married,secondary,yes,2.0,no,no,cellular,27.0,aug,158.0,3.0,.0,.0,unknown,no
31.0,technician,single,secondary,no,201.0,no,no,cellular,28.0,aug,100.0,9.0,.0,.0,unknown,no
30.0,technician,single,secondary,no,.0,no,no,cellular,28.0,aug,102.0,10.0,.0,.0,unknown,no
39.0,technician,married,tertiary,no,-204.0,yes,no,cellular,28.0,aug,144.0,4.0,.0,.0,unknown,no
33.0,technician,married,secondary,no,264.0,no,no,cellular,28.0,aug,180.0,4.0,.0,.0,unknown,no
37.0,management,married,secondary,no,58.0,no,no,telephone,28.0,aug,75.0,20.0,.0,.0,unknown,no
41.0,management,married,tertiary,no,1559.0,no,no,cellular,28.0,aug,74.0,7.0,.0,.0,unknown,no
49.0,housemaid,married,secondary,no,500.0,no,yes,cellular,28.0,aug,105.0,2.0,.0,.0,unknown,no
54.0,services,married,tertiary,no,.0,no,no,cellular,28.0,aug,282.0,2.0,.0,.0,unknown,no
59.0,management,divorced,tertiary,no,51.0,no,no,cellular,28.0,aug,129.0,2.0,.0,.0,unknown,no
57.0,retired,married,primary,no,75.0,no,no,cellular,28.0,aug,118.0,2.0,.0,.0,unknown,no
37.0,technician,married,secondary,no,1309.0,yes,no,cellular,28.0,aug,77.0,4.0,.0,.0,unknown,no
43.0,technician,divorced,secondary,no,.0,no,no,cellular,28.0,aug,192.0,2.0,.0,.0,unknown,no
44.0,management,married,tertiary,no,217.0,yes,no,cellular,28.0,aug,203.0,4.0,.0,.0,unknown,no
31.0,self-employed,married,tertiary,no,81.0,no,no,cellular,28.0,aug,532.0,2.0,.0,.0,unknown,no
40.0,housemaid,married,primary,no,.0,no,no,cellular,28.0,aug,16.0,20.0,.0,.0,unknown,no
54.0,management,divorced,tertiary,no,.0,no,no,cellular,28.0,aug,276.0,6.0,.0,.0,unknown,no
43.0,management,divorced,tertiary,no,3327.0,no,no,telephone,28.0,aug,146.0,19.0,.0,.0,unknown,no
36.0,management,married,tertiary,no,200.0,no,no,cellular,28.0,aug,131.0,1.0,.0,.0,unknown,no
31.0,management,married,tertiary,no,459.0,no,no,cellular,28.0,aug,13.0,14.0,.0,.0,unknown,no
47.0,blue-collar,married,primary,no,3440.0,no,no,cellular,28.0,aug,88.0,10.0,.0,.0,unknown,no
34.0,management,single,tertiary,no,-64.0,yes,yes,cellular,28.0,aug,693.0,7.0,.0,.0,unknown,no
60.0,management,married,tertiary,no,3029.0,no,no,cellular,28.0,aug,26.0,9.0,.0,.0,unknown,no
41.0,technician,divorced,secondary,no,195.0,no,no,cellular,28.0,aug,260.0,1.0,.0,.0,unknown,no
34.0,management,single,tertiary,no,603.0,no,no,cellular,28.0,aug,787.0,1.0,.0,.0,unknown,no
31.0,management,single,tertiary,no,58.0,no,no,cellular,29.0,aug,207.0,2.0,.0,.0,unknown,no
41.0,technician,single,tertiary,no,1026.0,no,no,cellular,29.0,aug,59.0,6.0,.0,.0,unknown,no
47.0,blue-collar,married,primary,no,193.0,yes,no,cellular,29.0,aug,171.0,2.0,.0,.0,unknown,no
32.0,management,single,tertiary,no,.0,no,no,cellular,29.0,aug,63.0,2.0,.0,.0,unknown,no
33.0,technician,married,secondary,no,8.0,no,no,cellular,29.0,aug,462.0,2.0,.0,.0,unknown,no
